EntryID	term	aspect
A2AG58	GO:0003676	F
A2AG58	GO:0005488	F
A2AG58	GO:0065007	P
A2AG58	GO:0008150	P
A2AG58	GO:0010467	P
A2AG58	GO:0008380	P
A2AG58	GO:0000380	P
A2AG58	GO:0090304	P
A2AG58	GO:0051240	P
A2AG58	GO:0000377	P
A2AG58	GO:0009987	P
A2AG58	GO:0009058	P
A2AG58	GO:0006396	P
A2AG58	GO:0008152	P
A2AG58	GO:0000375	P
A2AG58	GO:0006139	P
A2AG58	GO:0043170	P
A2AG58	GO:0016071	P
A2AG58	GO:0032774	P
A2AG58	GO:0141187	P
A2AG58	GO:0006397	P
A2AG58	GO:0050789	P
A2AG58	GO:1902459	P
A2AG58	GO:0050793	P
A2AG58	GO:0000398	P
A2AG58	GO:0034654	P
A2AG58	GO:0051094	P
A2AG58	GO:0051239	P
A2AG58	GO:0048518	P
A2AG58	GO:0044238	P
A2AG58	GO:0009059	P
A2AG58	GO:2000036	P
A2AG58	GO:0016070	P
A2AJB1	GO:0048870	P
A2AJB1	GO:0007286	P
A2AJB1	GO:0008150	P
A2AJB1	GO:0044085	P
A2AJB1	GO:0048856	P
A2AJB1	GO:0071840	P
A2AJB1	GO:0007010	P
A2AJB1	GO:0098534	P
A2AJB1	GO:0000226	P
A2AJB1	GO:0007276	P
A2AJB1	GO:0060271	P
A2AJB1	GO:0007028	P
A2AJB1	GO:0016043	P
A2AJB1	GO:0006996	P
A2AJB1	GO:0003006	P
A2AJB1	GO:0001539	P
A2AJB1	GO:0048468	P
A2AJB1	GO:0120316	P
A2AJB1	GO:0031023	P
A2AJB1	GO:0044458	P
A2AJB1	GO:0060294	P
A2AJB1	GO:0030030	P
A2AJB1	GO:0009987	P
A2AJB1	GO:0007283	P
A2AJB1	GO:0120036	P
A2AJB1	GO:0030031	P
A2AJB1	GO:0048609	P
A2AJB1	GO:0032502	P
A2AJB1	GO:0048515	P
A2AJB1	GO:0044782	P
A2AJB1	GO:0070925	P
A2AJB1	GO:0022412	P
A2AJB1	GO:0030317	P
A2AJB1	GO:0048869	P
A2AJB1	GO:1905198	P
A2AJB1	GO:0007281	P
A2AJB1	GO:0009566	P
A2AJB1	GO:0007338	P
A2AJB1	GO:0060285	P
A2AJB1	GO:0097722	P
A2AJB1	GO:0019953	P
A2AJB1	GO:0048232	P
A2AJB1	GO:0120031	P
A2AJB1	GO:0030154	P
A2AJB1	GO:0007018	P
A2AJB1	GO:0022414	P
A2AJB1	GO:0007017	P
A2AJB1	GO:0140694	P
A2AJB1	GO:0022607	P
A2AJB1	GO:0003341	P
A2IA78	GO:0003674	F
A2IA78	GO:0005488	F
A2IA78	GO:0005178	F
A2IA78	GO:0005515	F
A2IA78	GO:0050839	F
A2IA78	GO:0005102	F
A2IA78	GO:0044877	F
A2IAD0	GO:0003674	F
A2IAD0	GO:0008200	F
A2IAD0	GO:0140678	F
A2IAD0	GO:0016248	F
A2IAD0	GO:0141110	F
A2IAD0	GO:0099106	F
A2IAD0	GO:0015459	F
A2IAD0	GO:0016247	F
A2IAD0	GO:0141108	F
A2IAD0	GO:0019870	F
A2IAD0	GO:0098772	F
A2IAD0	GO:0008150	P
A2IAD0	GO:0035738	P
A2IAD0	GO:0044560	P
A2IAD0	GO:0044419	P
A2IAD0	GO:0035821	P
A2IAD0	GO:0044559	P
A2IAD2	GO:0003674	F
A2IAD2	GO:0008200	F
A2IAD2	GO:0140678	F
A2IAD2	GO:0016248	F
A2IAD2	GO:0141110	F
A2IAD2	GO:0099106	F
A2IAD2	GO:0017080	F
A2IAD2	GO:0016247	F
A2IAD2	GO:0141108	F
A2IAD2	GO:0019871	F
A2IAD2	GO:0098772	F
A2IAD2	GO:0044493	P
A2IAD2	GO:0044492	P
A2IAD2	GO:0008150	P
A2IAD2	GO:0035738	P
A2IAD2	GO:0044560	P
A2IAD2	GO:0044419	P
A2IAD2	GO:0035821	P
A2PYH4	GO:0043231	C
A2PYH4	GO:0110165	C
A2PYH4	GO:0043229	C
A2PYH4	GO:0005575	C
A2PYH4	GO:0043226	C
A2PYH4	GO:0005737	C
A2PYH4	GO:0043227	C
A2PYH4	GO:0005794	C
A2PYH4	GO:0005622	C
A2PYH4	GO:0012505	C
A3KNK7	GO:0009605	P
A3KNK7	GO:0007632	P
A3KNK7	GO:0050896	P
A3KNK7	GO:0031223	P
A3KNK7	GO:0008150	P
A3KNK7	GO:0009416	P
A3KNK7	GO:0007610	P
A3KNK7	GO:0032501	P
A3KNK7	GO:0009612	P
A3KNK7	GO:0007638	P
A3KNK7	GO:0009628	P
A3KNK7	GO:0009314	P
A3KNK7	GO:0010996	P
A3KQI3	GO:0008150	P
A3KQI3	GO:0007528	P
A3KQI3	GO:0009987	P
A3KQI3	GO:0050808	P
A3KQI3	GO:0071840	P
A3KQI3	GO:0034330	P
A3KQI3	GO:0016043	P
A4IF30	GO:0005215	F
A4IF30	GO:0015220	F
A4IF30	GO:0003674	F
A4IF30	GO:0022857	F
A4IF30	GO:0051234	P
A4IF30	GO:0008150	P
A4IF30	GO:0015871	P
A4IF30	GO:0071705	P
A4IF30	GO:0015695	P
A4IF30	GO:0006810	P
A4IF30	GO:0051179	P
A5A617	GO:0071467	P
A5A617	GO:0050896	P
A5A617	GO:0008150	P
A5A617	GO:0010447	P
A5A617	GO:0009987	P
A5A617	GO:0071214	P
A5A617	GO:0009268	P
A5A617	GO:0071468	P
A5A617	GO:0104004	P
A5A617	GO:0009628	P
A5A617	GO:0051716	P
A5PLL1	GO:0110165	C
A5PLL1	GO:0005829	C
A5PLL1	GO:0005575	C
A5PLL1	GO:0005737	C
A5PLL1	GO:0005622	C
A6NFN3	GO:0031981	C
A6NFN3	GO:0043231	C
A6NFN3	GO:0110165	C
A6NFN3	GO:0043229	C
A6NFN3	GO:0043233	C
A6NFN3	GO:0005575	C
A6NFN3	GO:0070013	C
A6NFN3	GO:0043226	C
A6NFN3	GO:0005654	C
A6NFN3	GO:0005634	C
A6NFN3	GO:0043227	C
A6NFN3	GO:0005622	C
A6NFN3	GO:0031974	C
A6NHQ4	GO:0031981	C
A6NHQ4	GO:0043231	C
A6NHQ4	GO:0110165	C
A6NHQ4	GO:0043229	C
A6NHQ4	GO:0043233	C
A6NHQ4	GO:0005575	C
A6NHQ4	GO:0070013	C
A6NHQ4	GO:0043226	C
A6NHQ4	GO:0005654	C
A6NHQ4	GO:0005634	C
A6NHQ4	GO:0043227	C
A6NHQ4	GO:0005622	C
A6NHQ4	GO:0031974	C
A6NLP5	GO:0065007	P
A6NLP5	GO:0008150	P
A6NLP5	GO:0001932	P
A6NLP5	GO:1901799	P
A6NLP5	GO:0080090	P
A6NLP5	GO:0010799	P
A6NLP5	GO:0042325	P
A6NLP5	GO:1902914	P
A6NLP5	GO:1902915	P
A6NLP5	GO:0061136	P
A6NLP5	GO:0051174	P
A6NLP5	GO:0031397	P
A6NLP5	GO:1901873	P
A6NLP5	GO:1901874	P
A6NLP5	GO:0001933	P
A6NLP5	GO:0032435	P
A6NLP5	GO:0031400	P
A6NLP5	GO:0060255	P
A6NLP5	GO:0048519	P
A6NLP5	GO:0042326	P
A6NLP5	GO:0009892	P
A6NLP5	GO:0050794	P
A6NLP5	GO:0051248	P
A6NLP5	GO:0042176	P
A6NLP5	GO:2000058	P
A6NLP5	GO:0050789	P
A6NLP5	GO:0019222	P
A6NLP5	GO:0032434	P
A6NLP5	GO:0010801	P
A6NLP5	GO:0042177	P
A6NLP5	GO:0045936	P
A6NLP5	GO:0010605	P
A6NLP5	GO:0031396	P
A6NLP5	GO:2000059	P
A6NLP5	GO:0009895	P
A6NLP5	GO:1903320	P
A6NLP5	GO:1903321	P
A6NLP5	GO:0048523	P
A6NLP5	GO:0010563	P
A6NLP5	GO:0051246	P
A6NLP5	GO:0009894	P
A6NLP5	GO:0031399	P
A6NNA2	GO:0090276	P
A6NNA2	GO:0065007	P
A6NNA2	GO:0016070	P
A6NNA2	GO:0008150	P
A6NNA2	GO:0010646	P
A6NNA2	GO:0032880	P
A6NNA2	GO:0010467	P
A6NNA2	GO:0008380	P
A6NNA2	GO:0051224	P
A6NNA2	GO:0090304	P
A6NNA2	GO:0050708	P
A6NNA2	GO:0023057	P
A6NNA2	GO:0051048	P
A6NNA2	GO:0009987	P
A6NNA2	GO:0051051	P
A6NNA2	GO:0010648	P
A6NNA2	GO:0023051	P
A6NNA2	GO:0009058	P
A6NNA2	GO:0006396	P
A6NNA2	GO:1904950	P
A6NNA2	GO:0090278	P
A6NNA2	GO:0008152	P
A6NNA2	GO:0006139	P
A6NNA2	GO:0048519	P
A6NNA2	GO:0043170	P
A6NNA2	GO:0032774	P
A6NNA2	GO:0050794	P
A6NNA2	GO:0051049	P
A6NNA2	GO:1903530	P
A6NNA2	GO:0046676	P
A6NNA2	GO:0141187	P
A6NNA2	GO:0050789	P
A6NNA2	GO:0032879	P
A6NNA2	GO:0010817	P
A6NNA2	GO:1903828	P
A6NNA2	GO:0002791	P
A6NNA2	GO:0002792	P
A6NNA2	GO:0046888	P
A6NNA2	GO:0034654	P
A6NNA2	GO:0070201	P
A6NNA2	GO:0044238	P
A6NNA2	GO:0090087	P
A6NNA2	GO:0046883	P
A6NNA2	GO:0009059	P
A6NNA2	GO:0050796	P
A6NNA2	GO:0048523	P
A6NNA2	GO:0051223	P
A6NNA2	GO:0050709	P
A6NNA2	GO:0065008	P
A6NNA2	GO:1903531	P
A6NNA2	GO:0051046	P
A6QIG2	GO:0003674	F
A6QIG2	GO:0140678	F
A6QIG2	GO:0030414	F
A6QIG2	GO:0061135	F
A6QIG2	GO:0004857	F
A6QIG2	GO:0004866	F
A6QIG2	GO:0030234	F
A6QIG2	GO:0061134	F
A6QIG2	GO:0004867	F
A6QIG2	GO:0098772	F
A6QIG2	GO:0052031	P
A6QIG2	GO:0075136	P
A6QIG2	GO:0052572	P
A6QIG2	GO:0009605	P
A6QIG2	GO:0042783	P
A6QIG2	GO:0050896	P
A6QIG2	GO:0008150	P
A6QIG2	GO:0052553	P
A6QIG2	GO:0009607	P
A6QIG2	GO:0044003	P
A6QIG2	GO:0051707	P
A6QIG2	GO:0044419	P
A6QIG2	GO:0043207	P
A6QIG2	GO:0052200	P
A6QIG2	GO:0035821	P
A6QIG2	GO:0044403	P
A6QIG2	GO:0051701	P
A6QL63	GO:0031981	C
A6QL63	GO:0043231	C
A6QL63	GO:0110165	C
A6QL63	GO:0043229	C
A6QL63	GO:0043233	C
A6QL63	GO:0005575	C
A6QL63	GO:0070013	C
A6QL63	GO:0043226	C
A6QL63	GO:0005654	C
A6QL63	GO:0005634	C
A6QL63	GO:0043227	C
A6QL63	GO:0005622	C
A6QL63	GO:0031974	C
A7E2V1	GO:0008150	P
A7E2V1	GO:0032501	P
A7E2V1	GO:0010842	P
A7E2V1	GO:0048856	P
A7E2V1	GO:0060042	P
A7E2V1	GO:0003407	P
A7E2V1	GO:0060041	P
A7E2V1	GO:0043010	P
A7E2V1	GO:0048593	P
A7E2V1	GO:0032502	P
A7E2V1	GO:0090596	P
A7E2V1	GO:0009887	P
A7E2V1	GO:0048646	P
A7E2V1	GO:0009653	P
A7E2V1	GO:0048731	P
A7E2V1	GO:0007423	P
A7E2V1	GO:0048513	P
A7E2V1	GO:0001654	P
A7E2V1	GO:0150063	P
A7E2V1	GO:0007275	P
A7E2V1	GO:0048880	P
A7E2V1	GO:0048592	P
A7XUX6	GO:0003674	F
A7XUX6	GO:0005488	F
A7XUX6	GO:0042608	F
A7XUX6	GO:0005515	F
A7XUX6	GO:0005102	F
A7XUX6	GO:0044877	F
A7XUX6	GO:0065007	P
A7XUX6	GO:0008150	P
A7XUX6	GO:1903037	P
A7XUX6	GO:0050866	P
A7XUX6	GO:0002682	P
A7XUX6	GO:0022408	P
A7XUX6	GO:0050865	P
A7XUX6	GO:0048519	P
A7XUX6	GO:0051241	P
A7XUX6	GO:0050794	P
A7XUX6	GO:0022407	P
A7XUX6	GO:0050863	P
A7XUX6	GO:0050789	P
A7XUX6	GO:0002683	P
A7XUX6	GO:0007162	P
A7XUX6	GO:0050868	P
A7XUX6	GO:0002694	P
A7XUX6	GO:0030155	P
A7XUX6	GO:0051239	P
A7XUX6	GO:1903038	P
A7XUX6	GO:0051250	P
A7XUX6	GO:0051249	P
A7XUX6	GO:0048523	P
A7XUX6	GO:0002695	P
A8KBY2	GO:0009605	P
A8KBY2	GO:0036268	P
A8KBY2	GO:0050896	P
A8KBY2	GO:0050877	P
A8KBY2	GO:0008150	P
A8KBY2	GO:0003008	P
A8KBY2	GO:0040011	P
A8KBY2	GO:0032502	P
A8KBY2	GO:0032501	P
A8KBY2	GO:0048856	P
A8KBY2	GO:0050905	P
A8KBY2	GO:1904888	P
A8KBY2	GO:0001964	P
B0BN93	GO:0043226	C
B0BN93	GO:0005737	C
B0BN93	GO:0005575	C
B0BN93	GO:0030133	C
B0BN93	GO:0070382	C
B0BN93	GO:0098793	C
B0BN93	GO:0012505	C
B0BN93	GO:0043231	C
B0BN93	GO:0110165	C
B0BN93	GO:0045202	C
B0BN93	GO:0031982	C
B0BN93	GO:0031410	C
B0BN93	GO:0043229	C
B0BN93	GO:0099503	C
B0BN93	GO:0030054	C
B0BN93	GO:0043227	C
B0BN93	GO:0008021	C
B0BN93	GO:0005622	C
B0BN93	GO:0097708	C
B0BN93	GO:0099601	P
B0BN93	GO:0050794	P
B0BN93	GO:0051049	P
B0BN93	GO:0065009	P
B0BN93	GO:0065007	P
B0BN93	GO:2000311	P
B0BN93	GO:0048583	P
B0BN93	GO:0034762	P
B0BN93	GO:0050789	P
B0BN93	GO:0032879	P
B0BN93	GO:0008150	P
B0BN93	GO:0010646	P
B0BN93	GO:0009966	P
B0BN93	GO:0023051	P
B0BN93	GO:0022898	P
B0BN93	GO:0010469	P
B1AUC7	GO:0065007	P
B1AUC7	GO:0007224	P
B1AUC7	GO:0021525	P
B1AUC7	GO:0021517	P
B1AUC7	GO:0008150	P
B1AUC7	GO:0032501	P
B1AUC7	GO:0048856	P
B1AUC7	GO:0023052	P
B1AUC7	GO:0051716	P
B1AUC7	GO:0007417	P
B1AUC7	GO:0022008	P
B1AUC7	GO:0009987	P
B1AUC7	GO:0021953	P
B1AUC7	GO:0048699	P
B1AUC7	GO:0030182	P
B1AUC7	GO:0021523	P
B1AUC7	GO:0050794	P
B1AUC7	GO:0021510	P
B1AUC7	GO:0050789	P
B1AUC7	GO:0032502	P
B1AUC7	GO:0048869	P
B1AUC7	GO:0007154	P
B1AUC7	GO:0048731	P
B1AUC7	GO:0050896	P
B1AUC7	GO:0021515	P
B1AUC7	GO:0030154	P
B1AUC7	GO:0007166	P
B1AUC7	GO:0007165	P
B1AUC7	GO:0007275	P
B1AUC7	GO:0021522	P
B1AUC7	GO:0007399	P
B2RQR8	GO:0008150	P
B2RQR8	GO:0072359	P
B2RQR8	GO:0035051	P
B2RQR8	GO:0032501	P
B2RQR8	GO:0048856	P
B2RQR8	GO:0007507	P
B2RQR8	GO:0007417	P
B2RQR8	GO:0009987	P
B2RQR8	GO:0010002	P
B2RQR8	GO:0032502	P
B2RQR8	GO:0048869	P
B2RQR8	GO:0048863	P
B2RQR8	GO:0048731	P
B2RQR8	GO:0030154	P
B2RQR8	GO:0048513	P
B2RQR8	GO:0007275	P
B2RQR8	GO:0060322	P
B2RQR8	GO:0007420	P
B2RQR8	GO:0007399	P
B3DIY3	GO:0008150	P
B3DIY3	GO:0030097	P
B3DIY3	GO:0032501	P
B3DIY3	GO:0048856	P
B3DIY3	GO:0048468	P
B3DIY3	GO:0009987	P
B3DIY3	GO:0030099	P
B3DIY3	GO:0030218	P
B3DIY3	GO:0042592	P
B3DIY3	GO:0032502	P
B3DIY3	GO:0048821	P
B3DIY3	GO:0048869	P
B3DIY3	GO:0034101	P
B3DIY3	GO:0061515	P
B3DIY3	GO:0002376	P
B3DIY3	GO:0030154	P
B3DIY3	GO:0002262	P
B3DIY3	GO:0048871	P
B3DIY3	GO:0048872	P
B3H7A9	GO:0110165	C
B3H7A9	GO:0005576	C
B3H7A9	GO:0005575	C
B6CHA3	GO:0005694	C
B6CHA3	GO:0110165	C
B6CHA3	GO:0043229	C
B6CHA3	GO:0043232	C
B6CHA3	GO:0005575	C
B6CHA3	GO:0000785	C
B6CHA3	GO:0043226	C
B6CHA3	GO:0043228	C
B6CHA3	GO:0005622	C
B6CHA3	GO:0006325	P
B6CHA3	GO:0008150	P
B6CHA3	GO:0009987	P
B6CHA3	GO:0071840	P
B6CHA3	GO:0141119	P
B6CHA3	GO:0016043	P
B8JLV7	GO:0065007	P
B8JLV7	GO:0050794	P
B8JLV7	GO:1905671	P
B8JLV7	GO:0044088	P
B8JLV7	GO:0050789	P
B8JLV7	GO:0019222	P
B8JLV7	GO:0008150	P
B8JLV7	GO:0033043	P
B8JLV7	GO:0010506	P
B8JLV7	GO:0051128	P
B8JLV7	GO:0009894	P
B8QHP1	GO:0016712	F
B8QHP1	GO:0003674	F
B8QHP1	GO:0003824	F
B8QHP1	GO:0102033	F
B8QHP1	GO:0120250	F
B8QHP1	GO:0004497	F
B8QHP1	GO:0016705	F
B8QHP1	GO:0016491	F
B8QHP1	GO:0006664	P
B8QHP1	GO:0009247	P
B8QHP1	GO:0006629	P
B8QHP1	GO:0044238	P
B8QHP1	GO:1901135	P
B8QHP1	GO:0008150	P
B8QHP1	GO:0009987	P
B8QHP1	GO:0008610	P
B8QHP1	GO:1901137	P
B8QHP1	GO:0009058	P
B8QHP1	GO:0008152	P
B8QHP1	GO:1903509	P
B8QHP3	GO:0016712	F
B8QHP3	GO:0003674	F
B8QHP3	GO:0003824	F
B8QHP3	GO:0102033	F
B8QHP3	GO:0120250	F
B8QHP3	GO:0004497	F
B8QHP3	GO:0016705	F
B8QHP3	GO:0016491	F
B8QHP5	GO:0016712	F
B8QHP5	GO:0003674	F
B8QHP5	GO:0003824	F
B8QHP5	GO:0102033	F
B8QHP5	GO:0120250	F
B8QHP5	GO:0004497	F
B8QHP5	GO:0016705	F
B8QHP5	GO:0016491	F
C0HJU9	GO:0020002	C
C0HJU9	GO:0110165	C
C0HJU9	GO:0018995	C
C0HJU9	GO:0033643	C
C0HJU9	GO:0005575	C
C0HJU9	GO:0033644	C
C0HJU9	GO:0005576	C
C0HJU9	GO:0044217	C
C0HJU9	GO:0006952	P
C0HJU9	GO:0009605	P
C0HJU9	GO:0050829	P
C0HJU9	GO:0050896	P
C0HJU9	GO:0008150	P
C0HJU9	GO:0009617	P
C0HJU9	GO:0009607	P
C0HJU9	GO:0043207	P
C0HJU9	GO:0051707	P
C0HJU9	GO:0044419	P
C0HJU9	GO:0050830	P
C0HJU9	GO:0009620	P
C0HJU9	GO:0050832	P
C0HJU9	GO:0042742	P
C0HJU9	GO:0006950	P
C0HLL4	GO:0110165	C
C0HLL4	GO:0005576	C
C0HLL4	GO:0005575	C
C0HLL5	GO:0110165	C
C0HLL5	GO:0005576	C
C0HLL5	GO:0005575	C
C0SV51	GO:0005516	F
C0SV51	GO:0003674	F
C0SV51	GO:0005515	F
C0SV51	GO:0005488	F
C9JLR9	GO:0043231	C
C9JLR9	GO:0110165	C
C9JLR9	GO:0043229	C
C9JLR9	GO:0005575	C
C9JLR9	GO:0043226	C
C9JLR9	GO:0005634	C
C9JLR9	GO:0043227	C
C9JLR9	GO:0005622	C
D0C8Z9	GO:0046872	F
D0C8Z9	GO:0003674	F
D0C8Z9	GO:0005488	F
D0C8Z9	GO:0046914	F
D0C8Z9	GO:0043167	F
D0C8Z9	GO:0036094	F
D0C8Z9	GO:0043169	F
D0C8Z9	GO:0008270	F
D0C8Z9	GO:0065007	P
D0C8Z9	GO:0050896	P
D0C8Z9	GO:0050789	P
D0C8Z9	GO:0008150	P
D0C8Z9	GO:0008360	P
D0C8Z9	GO:0046677	P
D0C8Z9	GO:0042221	P
D0C8Z9	GO:0022603	P
D0C8Z9	GO:0050793	P
D0C8Z9	GO:0065008	P
D0C8Z9	GO:0022604	P
D0G6S1	GO:0008150	P
D0G6S1	GO:0051641	P
D0G6S1	GO:0071840	P
D0G6S1	GO:0030473	P
D0G6S1	GO:0022402	P
D0G6S1	GO:0072384	P
D0G6S1	GO:0007049	P
D0G6S1	GO:0016043	P
D0G6S1	GO:0006810	P
D0G6S1	GO:0006996	P
D0G6S1	GO:0051179	P
D0G6S1	GO:0061982	P
D0G6S1	GO:0007127	P
D0G6S1	GO:0046907	P
D0G6S1	GO:0009987	P
D0G6S1	GO:0010970	P
D0G6S1	GO:0051649	P
D0G6S1	GO:0030705	P
D0G6S1	GO:0007097	P
D0G6S1	GO:1903046	P
D0G6S1	GO:0051656	P
D0G6S1	GO:0048285	P
D0G6S1	GO:0051234	P
D0G6S1	GO:0051640	P
D0G6S1	GO:0099111	P
D0G6S1	GO:0140013	P
D0G6S1	GO:0051647	P
D0G6S1	GO:0051321	P
D0G6S1	GO:0030989	P
D0G6S1	GO:0019953	P
D0G6S1	GO:0000280	P
D0G6S1	GO:0007018	P
D0G6S1	GO:0022414	P
D0G6S1	GO:0007017	P
D3YV10	GO:0005930	C
D3YV10	GO:0120025	C
D3YV10	GO:0043232	C
D3YV10	GO:0110165	C
D3YV10	GO:0043229	C
D3YV10	GO:0005575	C
D3YV10	GO:0097540	C
D3YV10	GO:0043226	C
D3YV10	GO:0043228	C
D3YV10	GO:0005737	C
D3YV10	GO:0097014	C
D3YV10	GO:0043227	C
D3YV10	GO:0042995	C
D3YV10	GO:0005929	C
D3YV10	GO:0005622	C
D3YV10	GO:1990716	C
D3YV10	GO:0005856	C
D3YV10	GO:0015631	F
D3YV10	GO:0003674	F
D3YV10	GO:0005488	F
D3YV10	GO:0008092	F
D3YV10	GO:0005515	F
D3YV10	GO:0008017	F
D3YV10	GO:0008150	P
D3YV10	GO:0044085	P
D3YV10	GO:0071840	P
D3YV10	GO:0007010	P
D3YV10	GO:0000226	P
D3YV10	GO:0001578	P
D3YV10	GO:0060271	P
D3YV10	GO:0016043	P
D3YV10	GO:0006996	P
D3YV10	GO:0030030	P
D3YV10	GO:0009987	P
D3YV10	GO:0120036	P
D3YV10	GO:0030031	P
D3YV10	GO:0044782	P
D3YV10	GO:0070925	P
D3YV10	GO:0035082	P
D3YV10	GO:0120031	P
D3YV10	GO:0007017	P
D3YV10	GO:0022607	P
D4A7V9	GO:0065007	P
D4A7V9	GO:0008150	P
D4A7V9	GO:0001932	P
D4A7V9	GO:0048522	P
D4A7V9	GO:0051247	P
D4A7V9	GO:0080090	P
D4A7V9	GO:0042325	P
D4A7V9	GO:0051174	P
D4A7V9	GO:0045937	P
D4A7V9	GO:0010562	P
D4A7V9	GO:0042327	P
D4A7V9	GO:0031401	P
D4A7V9	GO:0060255	P
D4A7V9	GO:0050794	P
D4A7V9	GO:0050789	P
D4A7V9	GO:0019222	P
D4A7V9	GO:0009893	P
D4A7V9	GO:0001934	P
D4A7V9	GO:0048518	P
D4A7V9	GO:0051246	P
D4A7V9	GO:0010604	P
D4A7V9	GO:0031399	P
E0N688	GO:0110165	C
E0N688	GO:0005575	C
E0N688	GO:0030312	C
E0N688	GO:0019867	C
E0N688	GO:0009279	C
E0N688	GO:0030313	C
E0N688	GO:0071944	C
E0N688	GO:0016020	C
E0N688	GO:0046872	F
E0N688	GO:0003674	F
E0N688	GO:0005488	F
E0N688	GO:0046914	F
E0N688	GO:0043167	F
E0N688	GO:0036094	F
E0N688	GO:0043169	F
E0N688	GO:0008270	F
E1JH25	GO:0005694	C
E1JH25	GO:0110165	C
E1JH25	GO:0043229	C
E1JH25	GO:0043232	C
E1JH25	GO:0005575	C
E1JH25	GO:0043226	C
E1JH25	GO:0043228	C
E1JH25	GO:0000781	C
E1JH25	GO:0005622	C
E1JH25	GO:0098687	C
E1JH25	GO:0000723	P
E1JH25	GO:0008150	P
E1JH25	GO:0071840	P
E1JH25	GO:0051716	P
E1JH25	GO:0016043	P
E1JH25	GO:0006996	P
E1JH25	GO:0090304	P
E1JH25	GO:0043247	P
E1JH25	GO:0009987	P
E1JH25	GO:0032200	P
E1JH25	GO:0008152	P
E1JH25	GO:0016233	P
E1JH25	GO:0006139	P
E1JH25	GO:0043170	P
E1JH25	GO:0006974	P
E1JH25	GO:0006259	P
E1JH25	GO:0033554	P
E1JH25	GO:0051276	P
E1JH25	GO:0050896	P
E1JH25	GO:0044238	P
E1JH25	GO:0031848	P
E1JH25	GO:0006950	P
E3PJ86	GO:0110165	C
E3PJ86	GO:0005575	C
E3PJ86	GO:0030312	C
E3PJ86	GO:0019867	C
E3PJ86	GO:0009279	C
E3PJ86	GO:0030313	C
E3PJ86	GO:0071944	C
E3PJ86	GO:0016020	C
E3PJ87	GO:0110165	C
E3PJ87	GO:0005575	C
E3PJ87	GO:0005886	C
E3PJ87	GO:0071944	C
E3PJ87	GO:0016020	C
E3PJ88	GO:0110165	C
E3PJ88	GO:0005575	C
E3PJ88	GO:0030312	C
E3PJ88	GO:0019867	C
E3PJ88	GO:0009279	C
E3PJ88	GO:0030313	C
E3PJ88	GO:0071944	C
E3PJ88	GO:0016020	C
E7CQW6	GO:0035251	F
E7CQW6	GO:0003674	F
E7CQW6	GO:0008194	F
E7CQW6	GO:0003824	F
E7CQW6	GO:0046527	F
E7CQW6	GO:0016740	F
E7CQW6	GO:0016757	F
E7CQW6	GO:0016758	F
E7CQW6	GO:0006664	P
E7CQW6	GO:0009247	P
E7CQW6	GO:0006629	P
E7CQW6	GO:0044238	P
E7CQW6	GO:1901135	P
E7CQW6	GO:0008150	P
E7CQW6	GO:0009987	P
E7CQW6	GO:0008610	P
E7CQW6	GO:1901137	P
E7CQW6	GO:0009058	P
E7CQW6	GO:0008152	P
E7CQW6	GO:1903509	P
E7EXX2	GO:0010960	P
E7EXX2	GO:0008150	P
E7EXX2	GO:0009792	P
E7EXX2	GO:0032501	P
E7EXX2	GO:0048856	P
E7EXX2	GO:0050801	P
E7EXX2	GO:0072001	P
E7EXX2	GO:0001822	P
E7EXX2	GO:0042592	P
E7EXX2	GO:0032502	P
E7EXX2	GO:0048878	P
E7EXX2	GO:0009790	P
E7EXX2	GO:0048793	P
E7EXX2	GO:0098771	P
E7EXX2	GO:0043009	P
E7EXX2	GO:0048731	P
E7EXX2	GO:0048513	P
E7EXX2	GO:0055080	P
E7EXX2	GO:0007275	P
E7EZG2	GO:0120039	P
E7EZG2	GO:0000902	P
E7EZG2	GO:0061564	P
E7EZG2	GO:0008150	P
E7EZG2	GO:0007626	P
E7EZG2	GO:0048858	P
E7EZG2	GO:0032501	P
E7EZG2	GO:0048856	P
E7EZG2	GO:0048812	P
E7EZG2	GO:0071840	P
E7EZG2	GO:0048741	P
E7EZG2	GO:0060560	P
E7EZG2	GO:0007517	P
E7EZG2	GO:0016043	P
E7EZG2	GO:0022008	P
E7EZG2	GO:0048468	P
E7EZG2	GO:0048589	P
E7EZG2	GO:0048675	P
E7EZG2	GO:0014706	P
E7EZG2	GO:0009888	P
E7EZG2	GO:0031175	P
E7EZG2	GO:0040007	P
E7EZG2	GO:0030030	P
E7EZG2	GO:0009987	P
E7EZG2	GO:0060537	P
E7EZG2	GO:0007610	P
E7EZG2	GO:0007519	P
E7EZG2	GO:0048699	P
E7EZG2	GO:0030182	P
E7EZG2	GO:0055002	P
E7EZG2	GO:0120036	P
E7EZG2	GO:0014904	P
E7EZG2	GO:0098529	P
E7EZG2	GO:0014902	P
E7EZG2	GO:0048666	P
E7EZG2	GO:0034330	P
E7EZG2	GO:0032502	P
E7EZG2	GO:0048667	P
E7EZG2	GO:0060538	P
E7EZG2	GO:0009653	P
E7EZG2	GO:0048869	P
E7EZG2	GO:0016049	P
E7EZG2	GO:0048731	P
E7EZG2	GO:0048588	P
E7EZG2	GO:0007528	P
